Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Math,5500525,developer,first,sbfl,tarantula,tests,,none,,0.000310676164481,0.00479123887748
Math,5500525,developer,first,sbfl,ochiai,tests,,none,,0.000310676164481,0.00479123887748
Math,5500567,developer,first,mbfl,muse,elements,passfail,none,avg,4.43823092115e-05,0.000684462696783
Math,5500567,developer,first,mbfl,ochiai,tests,exact,none,max,8.87646184231e-05,0.00136892539357
Math,5500567,developer,first,sbfl,opt2,tests,,none,,0.000277389432572,0.00427789185489
Math,5500567,developer,first,sbfl,dstar2,tests,,none,,0.000277389432572,0.00427789185489
Math,5500567,developer,first,sbfl,barinel,tests,,none,,0.000388345205601,0.00598904859685
Math,5500567,developer,first,sbfl,tarantula,tests,,none,,0.000388345205601,0.00598904859685
Math,5500567,developer,first,sbfl,ochiai,tests,,none,,0.000277389432572,0.00427789185489
Math,600119,developer,first,mbfl,muse,elements,passfail,none,avg,1.23546780989e-05,4.43517984654e-05
Math,600119,developer,first,mbfl,ochiai,tests,exact,none,max,0.000172965493384,0.000620925178516
Math,600119,developer,first,sbfl,opt2,tests,,none,,0.00110574368985,0.00396948596266
Math,600119,developer,first,sbfl,dstar2,tests,,none,,0.00115516240224,0.00414689315652
Math,600119,developer,first,sbfl,barinel,tests,,none,,0.00138990128612,0.00498957732736
Math,600119,developer,first,sbfl,tarantula,tests,,none,,0.00138990128612,0.00498957732736
Math,600119,developer,first,sbfl,ochiai,tests,,none,,0.00117987175844,0.00423559675345
Math,5500539,developer,first,mbfl,muse,elements,passfail,none,avg,4.43823092115e-05,0.000684462696783
Math,5500539,developer,first,mbfl,ochiai,tests,exact,none,max,7.76690411202e-05,0.00119780971937
Math,5500539,developer,first,sbfl,opt2,tests,,none,,0.000310676164481,0.00479123887748
Math,5500539,developer,first,sbfl,dstar2,tests,,none,,0.000310676164481,0.00479123887748
Math,5500539,developer,first,sbfl,barinel,tests,,none,,0.000310676164481,0.00479123887748
Math,5500539,developer,first,sbfl,tarantula,tests,,none,,0.000310676164481,0.00479123887748
Math,5500539,developer,first,sbfl,ochiai,tests,,none,,0.000310676164481,0.00479123887748
Math,1100045,developer,first,mbfl,muse,elements,passfail,none,avg,2.57251270178e-05,0.000106655290102
Math,1100045,developer,first,mbfl,ochiai,tests,exact,none,max,9.00379445624e-05,0.000373293515358
Math,1100045,developer,first,sbfl,opt2,tests,,none,,0.000848929191588,0.00351962457338
Math,1100045,developer,first,sbfl,dstar2,tests,,none,,0.000848929191588,0.00351962457338
Math,1100045,developer,first,sbfl,barinel,tests,,none,,0.000848929191588,0.00351962457338
Math,1100045,developer,first,sbfl,tarantula,tests,,none,,0.000848929191588,0.00351962457338
Math,1100045,developer,first,sbfl,ochiai,tests,,none,,0.000848929191588,0.00351962457338
Math,5500564,developer,first,mbfl,muse,elements,passfail,none,avg,4.43823092115e-05,0.000684462696783
Math,5500564,developer,first,mbfl,ochiai,tests,exact,none,max,7.76690411202e-05,0.00119780971937
Math,5500564,developer,first,sbfl,opt2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500564,developer,first,sbfl,dstar2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500564,developer,first,sbfl,barinel,tests,,none,,0.000399440782904,0.00616016427105
Math,5500564,developer,first,sbfl,tarantula,tests,,none,,0.000399440782904,0.00616016427105
Math,5500564,developer,first,sbfl,ochiai,tests,,none,,0.000266293855269,0.0041067761807
Math,9200090,developer,first,mbfl,muse,elements,passfail,none,avg,0.000117998741347,0.00663716814159
Math,9200090,developer,first,mbfl,ochiai,tests,exact,none,max,7.86658275645e-05,0.00442477876106
Math,9200090,developer,first,sbfl,opt2,tests,,none,,7.86658275645e-05,0.00442477876106
Math,9200090,developer,first,sbfl,dstar2,tests,,none,,7.86658275645e-05,0.00442477876106
Math,9200090,developer,first,sbfl,barinel,tests,,none,,0.000235997482694,0.0132743362832
Math,9200090,developer,first,sbfl,tarantula,tests,,none,,0.000235997482694,0.0132743362832
Math,9200090,developer,first,sbfl,ochiai,tests,,none,,7.86658275645e-05,0.00442477876106
Math,7100145,developer,first,mbfl,muse,elements,passfail,none,avg,0.000437686016557,0.00766199649737
Math,7100145,developer,first,mbfl,ochiai,tests,exact,none,max,0.000187579721382,0.00328371278459
Math,7100145,developer,first,sbfl,opt2,tests,,none,,6.25265737939e-05,0.0010945709282
Math,7100145,developer,first,sbfl,dstar2,tests,,none,,6.25265737939e-05,0.0010945709282
Math,7100145,developer,first,sbfl,barinel,tests,,none,,6.25265737939e-05,0.0010945709282
Math,7100145,developer,first,sbfl,tarantula,tests,,none,,6.25265737939e-05,0.0010945709282
Math,7100145,developer,first,sbfl,ochiai,tests,,none,,6.25265737939e-05,0.0010945709282
Math,6500052,developer,first,mbfl,muse,elements,passfail,none,avg,2.3786869648e-05,0.00014164305949
Math,6500052,developer,first,mbfl,ochiai,tests,exact,none,max,3.56803044719e-05,0.000212464589235
Math,6500052,developer,first,sbfl,opt2,tests,,none,,8.32540437678e-05,0.000495750708215
Math,6500052,developer,first,sbfl,dstar2,tests,,none,,8.32540437678e-05,0.000495750708215
Math,6500052,developer,first,sbfl,barinel,tests,,none,,0.000107040913416,0.000637393767705
Math,6500052,developer,first,sbfl,tarantula,tests,,none,,0.000107040913416,0.000637393767705
Math,6500052,developer,first,sbfl,ochiai,tests,,none,,8.32540437678e-05,0.000495750708215
Math,3700495,developer,first,mbfl,muse,elements,passfail,none,avg,1.58180293899e-05,0.000113765642776
Math,3700495,developer,first,mbfl,ochiai,tests,exact,none,max,1.58180293899e-05,0.000113765642776
Math,3700495,developer,first,sbfl,opt2,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700495,developer,first,sbfl,dstar2,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700495,developer,first,sbfl,barinel,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700495,developer,first,sbfl,tarantula,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700495,developer,first,sbfl,ochiai,tests,,none,,2.37270440848e-05,0.000170648464164
Math,10200054,developer,first,mbfl,muse,elements,passfail,none,avg,0.000569872728424,0.00420560747664
Math,10200054,developer,first,mbfl,ochiai,tests,exact,none,max,0.0005382131324,0.00397196261682
Math,10200054,developer,first,sbfl,opt2,tests,,none,,0.000823149496612,0.00607476635514
Math,10200054,developer,first,sbfl,dstar2,tests,,none,,0.000823149496612,0.00607476635514
Math,10200054,developer,first,sbfl,barinel,tests,,none,,0.00098144747673,0.00724299065421
Math,10200054,developer,first,sbfl,tarantula,tests,,none,,0.00098144747673,0.00724299065421
Math,10200054,developer,first,sbfl,ochiai,tests,,none,,0.000823149496612,0.00607476635514
Math,1900181,developer,first,mbfl,muse,elements,passfail,none,avg,1.45917235744e-05,0.000212404418012
Math,1900181,developer,first,mbfl,ochiai,tests,exact,none,max,8.75503414463e-05,0.00127442650807
Math,1900181,developer,first,sbfl,opt2,tests,,none,,8.02544796591e-05,0.00116822429907
Math,1900181,developer,first,sbfl,dstar2,tests,,none,,8.02544796591e-05,0.00116822429907
Math,1900181,developer,first,sbfl,barinel,tests,,none,,8.02544796591e-05,0.00116822429907
Math,1900181,developer,first,sbfl,tarantula,tests,,none,,8.02544796591e-05,0.00116822429907
Math,1900181,developer,first,sbfl,ochiai,tests,,none,,8.02544796591e-05,0.00116822429907
Math,4000193,developer,first,mbfl,muse,elements,passfail,none,avg,0.000126806999746,0.00239520958084
Math,4000193,developer,first,mbfl,ochiai,tests,exact,none,max,9.51052498098e-05,0.00179640718563
Math,4000193,developer,first,sbfl,opt2,tests,,none,,0.000182285062135,0.00344311377246
Math,4000193,developer,first,sbfl,dstar2,tests,,none,,0.000261539436977,0.00494011976048
Math,4000193,developer,first,sbfl,barinel,tests,,none,,0.000483451686533,0.00913173652695
Math,4000193,developer,first,sbfl,tarantula,tests,,none,,0.000483451686533,0.00913173652695
Math,4000193,developer,first,sbfl,ochiai,tests,,none,,0.000309092061882,0.00583832335329
Math,601231,developer,first,mbfl,muse,elements,passfail,none,avg,0.0908933667733,0.32629618131
Math,601231,developer,first,mbfl,ochiai,tests,exact,none,max,0.000160610815285,0.000576573380051
Math,601231,developer,first,sbfl,opt2,tests,,none,,0.000265625579126,0.000953563667007
Math,601231,developer,first,sbfl,dstar2,tests,,none,,0.000265625579126,0.000953563667007
Math,601231,developer,first,sbfl,barinel,tests,,none,,0.00152580274521,0.00547744711048
Math,601231,developer,first,sbfl,tarantula,tests,,none,,0.00152580274521,0.00547744711048
Math,601231,developer,first,sbfl,ochiai,tests,,none,,0.000265625579126,0.000953563667007
Math,7800058,developer,first,mbfl,muse,elements,passfail,none,avg,0.000231041741541,0.00963597430407
Math,7800058,developer,first,mbfl,ochiai,tests,exact,none,max,0.000256713046157,0.0107066381156
Math,7800058,developer,first,sbfl,opt2,tests,,none,,8.9849566155e-05,0.00374732334047
Math,7800058,developer,first,sbfl,dstar2,tests,,none,,8.9849566155e-05,0.00374732334047
Math,7800058,developer,first,sbfl,barinel,tests,,none,,8.9849566155e-05,0.00374732334047
Math,7800058,developer,first,sbfl,tarantula,tests,,none,,8.9849566155e-05,0.00374732334047
Math,7800058,developer,first,sbfl,ochiai,tests,,none,,8.9849566155e-05,0.00374732334047
Math,2100045,developer,first,mbfl,muse,elements,passfail,none,avg,0.000162122328666,0.00118445138365
Math,2100045,developer,first,mbfl,ochiai,tests,exact,none,max,0.000316875460575,0.00231506406805
Math,2100045,developer,first,sbfl,opt2,tests,,none,,0.000412675018423,0.00301496715839
Math,2100045,developer,first,sbfl,dstar2,tests,,none,,0.000412675018423,0.00301496715839
Math,2100045,developer,first,sbfl,barinel,tests,,none,,0.000840088430361,0.0061376117153
Math,2100045,developer,first,sbfl,tarantula,tests,,none,,0.000840088430361,0.0061376117153
Math,2100045,developer,first,sbfl,ochiai,tests,,none,,0.000412675018423,0.00301496715839
Math,4800076,developer,first,mbfl,muse,elements,passfail,none,avg,1.84733614128e-05,0.00020487604999
Math,4800076,developer,first,mbfl,ochiai,tests,exact,none,max,0.000637330968743,0.00706822372465
Math,4800076,developer,first,sbfl,opt2,tests,,none,,0.00657651666297,0.0729358737964
Math,4800076,developer,first,sbfl,dstar2,tests,,none,,0.00657651666297,0.0729358737964
Math,4800076,developer,first,sbfl,barinel,tests,,none,,0.00657651666297,0.0729358737964
Math,4800076,developer,first,sbfl,tarantula,tests,,none,,0.00657651666297,0.0729358737964
Math,4800076,developer,first,sbfl,ochiai,tests,,none,,0.00657651666297,0.0729358737964
Math,3700492,developer,first,mbfl,muse,elements,passfail,none,avg,1.58180293899e-05,0.000113765642776
Math,3700492,developer,first,mbfl,ochiai,tests,exact,none,max,1.58180293899e-05,0.000113765642776
Math,3700492,developer,first,sbfl,opt2,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700492,developer,first,sbfl,dstar2,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700492,developer,first,sbfl,barinel,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700492,developer,first,sbfl,tarantula,tests,,none,,2.37270440848e-05,0.000170648464164
Math,3700492,developer,first,sbfl,ochiai,tests,,none,,2.37270440848e-05,0.000170648464164
Math,99,developer,first,mbfl,muse,elements,passfail,none,avg,0.00552608311229,0.226586102719
Math,99,developer,first,mbfl,ochiai,tests,exact,none,max,5.52608311229e-05,0.00226586102719
Math,99,developer,first,sbfl,opt2,tests,,none,,0.000497347480106,0.0203927492447
Math,99,developer,first,sbfl,dstar2,tests,,none,,9.21013852048e-05,0.00377643504532
Math,99,developer,first,sbfl,barinel,tests,,none,,9.21013852048e-05,0.00377643504532
Math,99,developer,first,sbfl,tarantula,tests,,none,,9.21013852048e-05,0.00377643504532
Math,99,developer,first,sbfl,ochiai,tests,,none,,9.21013852048e-05,0.00377643504532
Math,4700029,developer,first,mbfl,muse,elements,passfail,none,avg,5.54569653949e-05,0.000727802037846
Math,4700029,developer,first,mbfl,ochiai,tests,exact,none,max,1.84856551316e-05,0.000242600679282
Math,4700029,developer,first,sbfl,opt2,tests,,none,,0.00691363501923,0.0907326540514
Math,4700029,developer,first,sbfl,dstar2,tests,,none,,0.00826308784383,0.108442503639
Math,4700029,developer,first,sbfl,barinel,tests,,none,,0.00874371487726,0.1147501213
Math,4700029,developer,first,sbfl,tarantula,tests,,none,,0.00874371487726,0.1147501213
Math,4700029,developer,first,sbfl,ochiai,tests,,none,,0.00826308784383,0.108442503639
Math,34,developer,first,mbfl,muse,elements,passfail,none,avg,0.00113185289101,0.142570281124
Math,34,developer,first,mbfl,ochiai,tests,exact,none,max,2.39123850213e-05,0.00301204819277
Math,34,developer,first,sbfl,opt2,tests,,none,,3.18831800284e-05,0.00401606425703
Math,34,developer,first,sbfl,dstar2,tests,,none,,3.18831800284e-05,0.00401606425703
Math,34,developer,first,sbfl,barinel,tests,,none,,3.18831800284e-05,0.00401606425703
Math,34,developer,first,sbfl,tarantula,tests,,none,,3.18831800284e-05,0.00401606425703
Math,34,developer,first,sbfl,ochiai,tests,,none,,3.18831800284e-05,0.00401606425703
Math,7100391,developer,first,mbfl,muse,elements,passfail,none,avg,0.000562739164145,0.00985113835377
Math,7100391,developer,first,mbfl,ochiai,tests,exact,none,max,0.00020008503614,0.00350262697023
Math,7100391,developer,first,sbfl,opt2,tests,,none,,3.75159442763e-05,0.000656742556918
Math,7100391,developer,first,sbfl,dstar2,tests,,none,,3.75159442763e-05,0.000656742556918
Math,7100391,developer,first,sbfl,barinel,tests,,none,,3.75159442763e-05,0.000656742556918
Math,7100391,developer,first,sbfl,tarantula,tests,,none,,3.75159442763e-05,0.000656742556918
Math,7100391,developer,first,sbfl,ochiai,tests,,none,,3.75159442763e-05,0.000656742556918
Math,8100913,developer,first,mbfl,muse,elements,passfail,none,avg,2.57440016476e-05,0.000122835032551
Math,8100913,developer,first,mbfl,ochiai,tests,exact,none,max,0.00110699207085,0.00528190639971
Math,8100913,developer,first,sbfl,opt2,tests,,none,,0.000772320049428,0.00368505097654
Math,8100913,developer,first,sbfl,dstar2,tests,,none,,0.000772320049428,0.00368505097654
Math,8100913,developer,first,sbfl,barinel,tests,,none,,0.00287045618371,0.0136961061295
Math,8100913,developer,first,sbfl,tarantula,tests,,none,,0.00287045618371,0.0136961061295
Math,8100913,developer,first,sbfl,ochiai,tests,,none,,0.000772320049428,0.00368505097654
Math,5500513,developer,first,mbfl,muse,elements,passfail,none,avg,0.0230566096354,0.355578370979
Math,5500513,developer,first,mbfl,ochiai,tests,exact,none,max,0.0272396422786,0.420088980151
Math,5500513,developer,first,sbfl,opt2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500513,developer,first,sbfl,dstar2,tests,,none,,0.000266293855269,0.0041067761807
Math,5500513,developer,first,sbfl,barinel,tests,,none,,0.000355058473692,0.00547570157426
Math,5500513,developer,first,sbfl,tarantula,tests,,none,,0.000355058473692,0.00547570157426
Math,5500513,developer,first,sbfl,ochiai,tests,,none,,0.000266293855269,0.0041067761807
Math,6400098,developer,first,mbfl,muse,elements,passfail,none,avg,2.37253552872e-05,0.000765110941086
Math,6400098,developer,first,mbfl,ochiai,tests,exact,none,max,3.55880329308e-05,0.00114766641163
Math,6400098,developer,first,sbfl,opt2,tests,,none,,0.000581271204536,0.0187452180566
Math,6400098,developer,first,sbfl,dstar2,tests,,none,,0.000581271204536,0.0187452180566
Math,6400098,developer,first,sbfl,barinel,tests,,none,,0.000984602244419,0.0317521040551
Math,6400098,developer,first,sbfl,tarantula,tests,,none,,0.000984602244419,0.0317521040551
Math,6400098,developer,first,sbfl,ochiai,tests,,none,,0.000581271204536,0.0187452180566
Math,2700311,developer,first,mbfl,muse,elements,passfail,none,avg,1.54523680754e-05,0.000320718409237
Math,2700311,developer,first,mbfl,ochiai,tests,exact,none,max,1.54523680754e-05,0.000320718409237
Math,2700311,developer,first,sbfl,opt2,tests,,none,,1.54523680754e-05,0.000320718409237
Math,2700311,developer,first,sbfl,dstar2,tests,,none,,1.54523680754e-05,0.000320718409237
Math,2700311,developer,first,sbfl,barinel,tests,,none,,1.54523680754e-05,0.000320718409237
Math,2700311,developer,first,sbfl,tarantula,tests,,none,,1.54523680754e-05,0.000320718409237
Math,2700311,developer,first,sbfl,ochiai,tests,,none,,1.54523680754e-05,0.000320718409237
Math,4000200,developer,first,mbfl,muse,elements,passfail,none,avg,3.17017499366e-05,0.00059880239521
Math,4000200,developer,first,mbfl,ochiai,tests,exact,none,max,1.58508749683e-05,0.000299401197605
Math,4000200,developer,first,sbfl,opt2,tests,,none,,7.92543748415e-05,0.00149700598802
Math,4000200,developer,first,sbfl,dstar2,tests,,none,,0.000237763124524,0.00449101796407
Math,4000200,developer,first,sbfl,barinel,tests,,none,,0.000903499873193,0.0170658682635
Math,4000200,developer,first,sbfl,tarantula,tests,,none,,0.000903499873193,0.0170658682635
Math,4000200,developer,first,sbfl,ochiai,tests,,none,,0.000475526249049,0.00898203592814
Math,1100053,developer,first,mbfl,muse,elements,passfail,none,avg,4.50189722812e-05,0.000186646757679
Math,1100053,developer,first,mbfl,ochiai,tests,exact,none,max,0.0332883143611,0.138011945392
Math,1100053,developer,first,sbfl,opt2,tests,,none,,0.000842497909833,0.00349296075085
Math,1100053,developer,first,sbfl,dstar2,tests,,none,,0.000842497909833,0.00349296075085
Math,1100053,developer,first,sbfl,barinel,tests,,none,,0.00102257379896,0.00423954778157
Math,1100053,developer,first,sbfl,tarantula,tests,,none,,0.00102257379896,0.00423954778157
